init_r,r,ur
2.698100, 3.427053, 0.069276
2.698100, 9.021313, -0.100612
2.698100, 2.836976, -0.020321
2.698100, 2.746684, 0.009871
2.698100, 5.791375, 0.129253
2.698100, 4.262972, -0.107178
2.698100, 2.707635, -0.004625
2.698100, 2.943184, 0.031214
2.698100, 11.292413, 0.041225
2.698100, 3.137753, -0.048417
2.698100, 2.699276, 0.002221
2.698100, 3.763866, 0.087927
2.698100, 7.204696, -0.124398
2.698100, 2.784127, -0.014325
2.698100, 2.795119, 0.015599
2.698100, 7.606540, 0.120540
2.698100, 3.671458, -0.083333
2.698100, 2.698641, -0.001655
2.698100, 3.205364, 0.053756
2.698100, 10.773196, -0.060481
2.698100, 2.908109, -0.027770
2.698100, 2.713926, 0.005613
2.698100, 4.523746, 0.114200
2.698100, 5.350380, -0.126849
2.698100, 2.735217, -0.008440
2.698100, 2.855450, 0.022319
2.698100, 9.563656, 0.090433
2.698100, 3.353576, -0.064447
2.698100, 2.698348, 0.000553
2.698100, 3.509217, 0.074329
2.698100, 8.481059, -0.109325
2.698100, 2.820232, -0.018453
2.698100, 2.761318, 0.011630
2.698100, 6.347741, 0.129261
2.698100, 4.022469, -0.098973
2.698100, 2.702827, -0.003573
2.698100, 3.009895, 0.037443
2.698100, 11.728344, 0.008052
2.698100, 3.046740, -0.040729
2.698100, 2.701440, 0.003140
2.698100, 3.934812, 0.095508
2.698100, 6.601465, -0.128363
2.698100, 2.768035, -0.012425
2.698100, 2.813253, 0.017663
2.698100, 8.244354, 0.112718
2.698100, 3.548971, -0.076651
2.698100, 2.698468, -0.000819
2.698100, 3.318409, 0.062029
2.698100, 9.841146, -0.084594
2.698100, 2.865773, -0.023415
2.698100, 2.729820, 0.007749
2.698100, 5.142201, 0.124797
2.698100, 4.679294, -0.117594
2.698100, 2.717870, -0.006168
2.698100, 2.894550, 0.026400
2.698100, 10.511511, 0.068158
2.698100, 3.237028, -0.056153
2.698100, 2.698562, 0.001416
2.698100, 3.635890, 0.081464
2.698100, 7.778437, -0.118628
2.698100, 2.799924, -0.016148
2.698100, 2.779972, 0.013836
2.698100, 7.049941, 0.125638
2.698100, 3.803537, -0.089789
2.698100, 2.699713, -0.002443
2.698100, 3.114311, 0.046493
2.698100, 11.445409, -0.033531
2.698100, 2.957811, -0.032613
2.698100, 2.706128, 0.004342
2.698100, 4.194151, 0.105013
2.698100, 5.932920, -0.129542
2.698100, 2.750392, -0.010322
2.698100, 2.832261, 0.019801
2.698100, 8.873614, 0.103129
2.698100, 3.448482, -0.070628
2.698100, 2.698129, -0.000149
2.698100, 3.406607, 0.067962
2.698100, 9.166730, -0.098030
2.698100, 2.841741, -0.020842
2.698100, 2.743355, 0.009461
2.698100, 5.663777, 0.128803
2.698100, 4.330541, -0.109171
2.698100, 2.709196, -0.004892
2.698100, 2.931609, 0.030092
2.698100, 11.145530, 0.047463
2.698100, 3.158107, -0.050057
2.698100, 2.698986, 0.002039
2.698100, 3.732598, 0.086414
2.698100, 7.333877, -0.123255
2.698100, 2.787624, -0.014734
2.698100, 2.791283, 0.015158
2.698100, 7.467712, 0.121973
2.698100, 3.701812, -0.084883
2.698100, 2.698773, -0.001850
2.698100, 3.180594, 0.051836
2.698100, 10.972475, -0.053903
2.698100, 2.919886, -0.028942
2.698100, 2.711256, 0.005217
2.698100, 4.416112, 0.111517
2.698100, 5.516368, -0.128042
2.698100, 2.739523, -0.008983
2.698100, 2.847883, 0.021507
2.698100, 9.348518, 0.094654
2.698100, 3.381858, -0.066341
2.698100, 2.698221, 0.000336
2.698100, 3.476422, 0.072354
2.698100, 8.688285, -0.106143
2.698100, 2.826500, -0.019159
2.698100, 2.755423, 0.010927
2.698100, 6.124291, 0.129610
2.698100, 4.109944, -0.102169
2.698100, 2.704419, -0.003977
2.698100, 2.980300, 0.034726
2.698100, 11.614458, 0.022149
2.698100, 3.082447, -0.043816
2.698100, 2.700439, 0.002761
2.698100, 3.862212, 0.092427
2.698100, 6.838210, -0.127093
2.698100, 2.774324, -0.013168
2.698100, 2.806420, 0.016887
2.698100, 8.007568, 0.115851
2.698100, 3.591560, -0.079054
2.698100, 2.698524, -0.001111
2.698100, 3.278672, 0.059210
2.698100, 10.165334, -0.077118
2.698100, 2.878864, -0.024786
2.698100, 2.723763, 0.006960
2.698100, 4.908334, 0.121656
2.698100, 4.888927, -0.121351
2.698100, 2.723261, -0.006894
2.698100, 2.880056, 0.024910
2.698100, 10.193284, 0.076436
2.698100, 3.275293, -0.058965
2.698100, 2.698526, 0.001136
2.698100, 3.595123, 0.079251
2.698100, 7.988515, -0.116092
2.698100, 2.805876, -0.016825
2.698100, 2.774806, 0.013226
2.698100, 6.856339, 0.126980
2.698100, 3.856971, -0.092196
2.698100, 2.700371, -0.002733
2.698100, 3.085182, 0.044049
2.698100, 11.602105, -0.023169
2.698100, 2.978237, -0.034534
2.698100, 2.704554, 0.004008
2.698100, 4.116878, 0.102411
2.698100, 6.107705, -0.129618
2.698100, 2.754986, -0.010875
2.698100, 2.826980, 0.019212
2.698100, 8.703918, 0.105895
2.698100, 3.474017, -0.072207
2.698100, 2.698212, -0.000320
2.698100, 3.383940, 0.066479
2.698100, 9.332982, -0.094949
2.698100, 2.847350, -0.021450
2.698100, 2.739840, 0.009023
2.698100, 5.528604, 0.128115
2.698100, 4.408673, -0.111320
2.698100, 2.711074, -0.005189
2.698100, 2.920804, 0.029032
2.698100, 10.986929, 0.053395
2.698100, 3.178759, -0.051692
2.698100, 2.698787, 0.001865
2.698100, 3.704188, 0.085003
2.698100, 7.457142, -0.122077
2.698100, 2.790993, -0.015125
2.698100, 2.787901, 0.014766
2.698100, 7.344031, 0.123161
2.698100, 3.730207, -0.086296
2.698100, 2.698966, -0.002024
2.698100, 3.159755, 0.050189
2.698100, 11.133184, -0.047951
2.698100, 2.930713, -0.030005
2.698100, 2.709334, 0.004914
2.698100, 4.336399, 0.109338
2.698100, 5.653201, -0.128757
2.698100, 2.743079, -0.009427
2.698100, 2.842159, 0.020888
2.698100, 9.179309, 0.097802
2.698100, 3.404867, -0.067849
2.698100, 2.698133, 0.000162
2.698100, 3.450385, 0.070747
2.698100, 8.860734, -0.103344
2.698100, 2.831855, -0.019756
2.698100, 2.750729, 0.010363
2.698100, 5.945773, 0.129558
2.698100, 4.188192, -0.104819
2.698100, 2.706002, -0.004317
2.698100, 2.959227, 0.032747
2.698100, 11.458358, 0.032798
2.698100, 3.112163, -0.046315
2.698100, 2.699758, 0.002464
2.698100, 3.807327, 0.089963
2.698100, 7.035666, -0.125745
2.698100, 2.779590, -0.013791
2.698100, 2.800368, 0.016199
2.698100, 7.794235, 0.118445
2.698100, 3.632725, -0.081295
2.698100, 2.698558, -0.001395
2.698100, 3.239943, 0.056370
2.698100, 10.487242, -0.068826
2.698100, 2.893377, -0.026281
2.698100, 2.718259, 0.006221
2.698100, 4.694503, 0.117897
2.698100, 5.123583, -0.124580
2.698100, 2.729337, -0.007687
2.698100, 2.866746, 0.023518
2.698100, 9.866329, 0.084040
2.698100, 3.315278, -0.061810
2.698100, 2.698475, 0.000842
2.698100, 3.552406, 0.076848
