init_r,r,ur
2.696100, 3.394325, 0.067178
2.696100, 9.255239, -0.096411
2.696100, 2.844410, -0.021193
2.696100, 2.733666, 0.008347
2.696100, 5.307400, 0.126482
2.696100, 4.553727, -0.114902
2.696100, 2.714095, -0.005788
2.696100, 2.887256, 0.025702
2.696100, 10.361799, 0.072179
2.696100, 3.254872, -0.057495
2.696100, 2.696063, 0.000996
2.696100, 3.534383, 0.075826
2.696100, 8.328433, -0.111546
2.696100, 2.815258, -0.017988
2.696100, 2.753238, 0.010768
2.696100, 6.058339, 0.129630
2.696100, 4.137793, -0.103141
2.696100, 2.704035, -0.004207
2.696100, 2.943203, 0.031244
2.696100, 11.294439, 0.041136
2.696100, 3.137361, -0.048402
2.696100, 2.697110, 0.001971
2.696100, 3.691411, 0.084369
2.696100, 7.513900, -0.121511
2.696100, 2.792143, -0.015348
2.696100, 2.774865, 0.013336
2.696100, 6.875802, 0.126860
2.696100, 3.851260, -0.091955
2.696100, 2.698905, -0.002864
2.696100, 3.044134, 0.040520
2.696100, 11.732596, -0.007016
2.696100, 3.012033, -0.037658
2.696100, 2.699884, 0.003215
2.696100, 3.919297, 0.094876
2.696100, 6.649462, -0.128141
2.696100, 2.768824, -0.012628
2.696100, 2.797948, 0.016020
2.696100, 7.723966, 0.119254
2.696100, 3.646785, -0.082058
2.696100, 2.696695, -0.001710
2.696100, 3.166631, 0.050753
2.696100, 11.080250, -0.049992
2.696100, 2.926815, -0.029655
2.696100, 2.705881, 0.004543
2.696100, 4.220219, 0.105856
2.696100, 5.877611, -0.129458
2.696100, 2.748513, -0.010193
2.696100, 2.821421, 0.018676
2.696100, 8.534598, 0.108526
2.696100, 3.500419, -0.073823
2.696100, 2.696002, -0.000764
2.696100, 3.286086, 0.059762
2.696100, 10.103055, -0.078619
2.696100, 2.875972, -0.024540
2.696100, 2.717914, 0.006312
2.696100, 4.702516, 0.118059
2.696100, 5.113748, -0.124468
2.696100, 2.728614, -0.007707
2.696100, 2.853143, 0.022133
2.696100, 9.507411, 0.091564
2.696100, 3.360742, -0.064949
2.696100, 2.696075, 0.000237
2.696100, 3.427199, 0.069301
2.696100, 9.019396, -0.100648
2.696100, 2.836603, -0.020346
2.696100, 2.738441, 0.008946
2.696100, 5.490715, 0.127885
2.696100, 4.431814, -0.111931
2.696100, 2.711014, -0.005347
2.696100, 2.898661, 0.026861
2.696100, 10.598914, 0.065698
2.696100, 3.226387, -0.055373
2.696100, 2.696184, 0.001216
2.696100, 3.567719, 0.077737
2.696100, 8.137104, -0.114174
2.696100, 2.809667, -0.017358
2.696100, 2.757890, 0.011329
2.696100, 6.235656, 0.129494
2.696100, 4.064891, -0.100563
2.696100, 2.702511, -0.003895
2.696100, 2.961438, 0.032982
2.696100, 11.479212, 0.031587
2.696100, 3.108534, -0.046031
2.696100, 2.697585, 0.002237
2.696100, 3.737827, 0.086681
2.696100, 7.311293, -0.123465
2.696100, 2.786611, -0.014705
2.696100, 2.780648, 0.014010
2.696100, 7.090999, 0.125327
2.696100, 3.792638, -0.089295
2.696100, 2.698186, -0.002545
2.696100, 3.076059, 0.043289
2.696100, 11.641102, -0.019777
2.696100, 2.985000, -0.035186
2.696100, 2.701060, 0.003551
2.696100, 3.989064, 0.097694
2.696100, 6.440256, -0.128996
2.696100, 2.763280, -0.011972
2.696100, 2.803638, 0.016673
2.696100, 7.926548, 0.116866
2.696100, 3.606699, -0.079904
2.696100, 2.696393, -0.001465
2.696100, 3.195455, 0.053011
2.696100, 10.852813, -0.057946
2.696100, 2.912440, -0.028239
2.696100, 2.708115, 0.004909
2.696100, 4.314398, 0.108712
2.696100, 5.693117, -0.128926
2.696100, 2.743707, -0.009601
2.696100, 2.828371, 0.019444
2.696100, 8.760697, 0.104988
2.696100, 3.465216, -0.071684
2.696100, 2.696017, -0.000513
2.696100, 3.321202, 0.062243
2.696100, 9.817640, -0.085110
2.696100, 2.864579, -0.023348
2.696100, 2.722744, 0.006951
2.696100, 4.888649, 0.121351
2.696100, 4.908489, -0.121662
2.696100, 2.723261, -0.007018
2.696100, 2.863489, 0.023233
2.696100, 9.789084, 0.085729
2.696100, 3.324773, -0.062491
2.696100, 2.696022, 0.000488
2.696100, 3.461754, 0.071470
2.696100, 8.783634, -0.104616
2.696100, 2.829089, -0.019523
2.696100, 2.743234, 0.009543
2.696100, 5.674968, 0.128853
2.696100, 4.324283, -0.108997
2.696100, 2.708355, -0.004947
2.696100, 2.911135, 0.028110
2.696100, 10.830286, 0.058675
2.696100, 3.198237, -0.053226
2.696100, 2.696371, 0.001442
2.696100, 3.603045, 0.079704
2.696100, 7.945703, -0.116630
2.696100, 2.804182, -0.016735
2.696100, 2.762776, 0.011912
2.696100, 6.421159, 0.129057
2.696100, 3.995803, -0.097957
2.696100, 2.701183, -0.003583
2.696100, 2.982683, 0.034971
2.696100, 11.628773, 0.020911
2.696100, 3.079044, -0.043544
2.696100, 2.698127, 0.002517
2.696100, 3.787451, 0.089053
2.696100, 7.111021, -0.125169
2.696100, 2.781188, -0.014073
2.696100, 2.786085, 0.014644
2.696100, 7.291926, 0.123640
2.696100, 3.742455, -0.086907
2.696100, 2.697634, -0.002264
2.696100, 3.105723, 0.045796
2.696100, 11.495409, -0.030609
2.696100, 2.963342, -0.033162
2.696100, 2.702375, 0.003865
2.696100, 4.058096, 0.100314
2.696100, 6.253109, -0.129466
2.696100, 2.758349, -0.011384
2.696100, 2.809136, 0.017298
2.696100, 8.118719, 0.114417
2.696100, 3.571022, -0.077924
2.696100, 2.696199, -0.001238
2.696100, 3.223665, 0.055168
2.696100, 10.621489, -0.065047
2.696100, 2.899812, -0.026977
2.696100, 2.710739, 0.005307
2.696100, 4.420841, 0.111646
2.696100, 5.508476, -0.127997
2.696100, 2.738903, -0.009004
2.696100, 2.835864, 0.020265
2.696100, 8.996562, 0.101044
2.696100, 3.430467, -0.069509
2.696100, 2.696071, -0.000261
2.696100, 3.357345, 0.064720
2.696100, 9.533523, -0.091043
2.696100, 2.854074, -0.022232
2.696100, 2.728101, 0.007641
2.696100, 5.094100, 0.124230
2.696100, 4.718954, -0.118378
2.696100, 2.718339, -0.006369
2.696100, 2.874863, 0.024425
2.696100, 10.076335, 0.079252
2.696100, 3.289336, -0.059995
2.696100, 2.696000, 0.000740
2.696100, 3.497044, 0.073620
2.696100, 8.555721, -0.108205
2.696100, 2.822061, -0.018747
2.696100, 2.748049, 0.010137
2.696100, 5.859818, 0.129423
2.696100, 4.228832, -0.106128
2.696100, 2.706081, -0.004578
2.696100, 2.925329, 0.029510
2.696100, 11.058487, 0.050807
2.696100, 3.169464, -0.050977
2.696100, 2.696660, 0.001685
2.696100, 3.642660, 0.081839
2.696100, 7.744192, -0.119025
2.696100, 2.798512, -0.016085
2.696100, 2.768254, 0.012561
2.696100, 6.628014, 0.128244
2.696100, 3.926126, -0.095160
2.696100, 2.699991, -0.003249
2.696100, 3.009128, 0.037396
2.696100, 11.727124, 0.008346
2.696100, 3.047329, -0.040801
2.696100, 2.698824, 0.002831
2.696100, 3.845076, 0.091681
2.696100, 6.897577, -0.126718
2.696100, 2.775449, -0.013404
2.696100, 2.791589, 0.015284
2.696100, 7.493719, 0.121715
2.696100, 3.695878, -0.084596
2.696100, 2.697155, -0.001997
2.696100, 3.134531, 0.048172
2.696100, 11.313900, -0.040236
2.696100, 2.944895, -0.031406
2.696100, 2.703874, 0.004176
2.696100, 4.130342, 0.102886
2.696100, 6.075668, -0.129630
2.696100, 2.753692, -0.010823
2.696100, 2.814695, 0.017925
2.696100, 8.309340, 0.111816
2.696100, 3.537627, -0.076015
2.696100, 2.696073, -0.001018
2.696100, 3.252017, 0.057285
2.696100, 10.385587, -0.071556
2.696100, 2.888349, -0.025814
2.696100, 2.713769, 0.005742
2.696100, 4.540922, 0.114607
2.696100, 5.325521, -0.126641
2.696100, 2.734139, -0.008406
2.696100, 2.843623, 0.021108
2.696100, 9.231901, 0.096842
2.696100, 3.397510, -0.067387
2.696100, 2.696100, -0.000023
2.696100, 3.391132, 0.066969
2.696100, 9.278734, -0.095973
2.696100, 2.845205, -0.021279
2.696100, 2.733191, 0.008287
2.696100, 5.289171, 0.126317
2.696100, 4.566787, -0.115199
2.696100, 2.714428, -0.005835
2.696100, 2.886164, 0.025591
2.696100, 10.337793, 0.072802
2.696100, 3.257756, -0.057707
2.696100, 2.696054, 0.000974
2.696100, 3.531130, 0.075637
2.696100, 8.347682, -0.111272
2.696100, 2.815827, -0.018052
2.696100, 2.752783, 0.010713
2.696100, 6.040958, 0.129628
2.696100, 4.145343, -0.103399
2.696100, 2.704199, -0.004239
2.696100, 2.941527, 0.031082
2.696100, 11.274672, 0.042030
2.696100, 3.140198, -0.048633
2.696100, 2.697066, 0.001946
2.696100, 3.686953, 0.084142
2.696100, 7.534188, -0.121303
2.696100, 2.792700, -0.015413
2.696100, 2.774278, 0.013267
2.696100, 6.853874, 0.126999
2.696100, 3.857548, -0.092233
2.696100, 2.698989, -0.002897
2.696100, 3.040932, 0.040238
2.696100, 11.737169, -0.005671
2.696100, 3.014994, -0.037926
2.696100, 2.699778, 0.003180
2.696100, 3.912473, 0.094591
2.696100, 6.671118, -0.128034
2.696100, 2.769400, -0.012696
2.696100, 2.797382, 0.015955
2.696100, 7.703639, 0.119482
2.696100, 3.650961, -0.082278
2.696100, 2.696731, -0.001734
2.696100, 3.163791, 0.050527
2.696100, 11.101914, -0.049168
2.696100, 2.928321, -0.029802
2.696100, 2.705685, 0.004509
2.696100, 4.211713, 0.105585
2.696100, 5.895379, -0.129489
2.696100, 2.748977, -0.010250
2.696100, 2.820787, 0.018606
2.696100, 8.513664, 0.108841
2.696100, 3.503782, -0.074024
2.696100, 2.696005, -0.000787
2.696100, 3.282876, 0.059532
2.696100, 10.129504, -0.077987
2.696100, 2.877080, -0.024655
2.696100, 2.717500, 0.006256
2.696100, 4.686450, 0.117741
2.696100, 5.133266, -0.124697
2.696100, 2.729123, -0.007772
2.696100, 2.852228, 0.022035
2.696100, 9.481603, 0.092076
2.696100, 3.364113, -0.065176
2.696100, 2.696079, 0.000213
2.696100, 3.423949, 0.069094
2.696100, 9.042215, -0.100250
2.696100, 2.837345, -0.020426
2.696100, 2.737979, 0.008888
2.696100, 5.472969, 0.127769
2.696100, 4.442916, -0.112217
2.696100, 2.711292, -0.005388
2.696100, 2.897519, 0.026745
2.696100, 10.576292, 0.066344
2.696100, 3.229112, -0.055578
2.696100, 2.696170, 0.001195
2.696100, 3.564434, 0.077552
2.696100, 8.155487, -0.113929
2.696100, 2.810199, -0.017418
2.696100, 2.757433, 0.011274
2.696100, 6.218277, 0.129520
2.696100, 4.071722, -0.100812
2.696100, 2.702649, -0.003925
2.696100, 2.959561, 0.032805
2.696100, 11.462688, 0.032554
2.696100, 3.111339, -0.046264
2.696100, 2.697537, 0.002211
2.696100, 3.733226, 0.086456
2.696100, 7.330693, -0.123288
2.696100, 2.787139, -0.014766
2.696100, 2.780105, 0.013947
2.696100, 7.070826, 0.125483
2.696100, 3.797907, -0.089540
2.696100, 2.698247, -0.002575
2.696100, 3.073051, 0.043031
2.696100, 11.652939, -0.018624
2.696100, 2.987370, -0.035405
2.696100, 2.700939, 0.003520
2.696100, 3.982313, 0.097429
2.696100, 6.459573, -0.128931
2.696100, 2.763790, -0.012033
2.696100, 2.803093, 0.016611
2.696100, 7.907289, 0.117102
2.696100, 3.610396, -0.080106
2.696100, 2.696417, -0.001488
2.696100, 3.192668, 0.052795
2.696100, 10.875304, -0.057208
2.696100, 2.913761, -0.028370
2.696100, 2.707879, 0.004872
2.696100, 4.304634, 0.108428
2.696100, 5.711261, -0.128995
2.696100, 2.744179, -0.009660
2.696100, 2.827659, 0.019366
